Movie ID,Movie Title,Rating,Review
285,Pirates of the Caribbean: At World's End,8.0,"Part 3 Jack is stuck in Davy Jones locker. While he is stuck, the biggest war is being set to happen. Jack and the others try to free him from Davy Jones locker before the war comes. Very good movie as well. Kind of boring at times though."
294,Desert Hearts,9.0,"Lately I felt I couldn't consider myself a self-respecting cinephile unless I at the very least sampled more works both by female directors and from the gay/lesbian/related subgenre. Fortunately my university offered in its library collection an assortment I decided to peruse occasionally. Although Deitch's film is a romantic drama featuring lesbians, I still readily enjoyed it. Glad I took a chance on it and decided to expand my horizons as a adventurous film aficionado."
296,Terminator 3: Rise of the Machines,3.0,"The worst _Terminator_ movie. Which seeing as what came after it is... Quite the burn.

_Final rating:★½: - Boring/disappointing. Avoid where possible._"
306,Beverly Hills Cop III,5.0,"Very weak entry into the series with a more serious Murphy not exactly working as Foley. Still, can't say I hated it and was a passable time-waster. **2.5/5**"
310,Bruce Almighty,10.0,Another one of my favorite movies of all time. Jim Carey is one of my favorite actors. This movie is so funny. Who doesn't want to play God. I know would love to give it a shot if it was possible.
311,Once Upon a Time in America,8.0,"Stereotypical Sergio Leone film with endless waitings and sight crossings.

One of the performances that made Robert de Niro de actor he is and an interesting way of telling a story and the evolution of America during the years of the alcohol prohibition."
319,True Romance,8.5,"Can't believe I haven't seen this movie until now. My neighbor could not believe I never saw this movie, and suggested I watch it A.S.A.P.! I did and loved it! This is a _**must see**_ Star-Studded movie. One of Quentin Tarantino best works."
319,True Romance,6.0,"For the amount of Grade A and High B actors in the movie, along with the top o' the line writing cast, producers and director, you would think this would be nothing less than a 5-Star film. Unfortunately, the movie just never gathers any traction and seems to be nothing more than a collection of cameos without any cohesiveness, even with the story running in the background. Not a terrible flick, just a disappointing one."
320,Insomnia,8.0,"A relatively normal Christopher Nolan movie? Well I never!

<em>'Insomnia'</em> might not be as deeply entwined as what the director usually produces, yet in entertainment terms it is still right up there. I really enjoyed this one, thanks in large part to the performances of Al Pacino and Robin Williams - great to see those two icons onscreen together! You also have some nice visuals, Alaska looks real neat!"
320,Insomnia,8.0,Haven't watched this one in a while but been on an Al Pacino kick lately. Still holds up and features some great performances from Pacino and Williams. I would've loved to have been a fly on the wall behind the scenes with those two along with Christopher Nolan in his first bigger budget feature ($46 million). Not one of the best crime-thrillers but still well worth a watch. **4.0/5**
326,Snakes on a Plane,3.0,"Better than _Snakes on a Train_.

_Final rating:★½: - Boring/disappointing. Avoid if possible._"
329,Jurassic Park,8.0,"I love it. There are movies coming out right now, 25 years later, with triple the budget (even _Jurassic_ movies) where the effects just cannot hold a candle to _Jurassic Park_. If that was the **only** thing it had going for, it would be enough for me to recommend this movie for all, but make no mistake, _Jurassic Park_ is **great** with or without them (but thank God it's with).

_Final rating:★★★★ - Very strong appeal. A personal favourite._"
329,Jurassic Park,10.0,"MORE REVIEWS @ https://www.msbreviews.com/

Many films age quite well, but Jurassic Park (1993) undoubtedly holds up better than most. From its memorable score to the still impressive animatronics, without forgetting its iconic characters, Steven Spielberg truly is a magnificent filmmaker. Remains as suspenseful as ever.

Rating: A+"
329,Jurassic Park,10.0,"**Overall : Unparalleled storytelling blends nostalgia and terror, producing one of the most extraordinary adventures ever on screen.**

Jurassic Park's groundbreaking special effects blended practical effects with cutting-edge computer-generated imagery, resulting in such realistic creatures that even many modern-day effects. Spielberg brought dinosaurs to life, capturing the imagination of every young child while still delivering thrills and scares. It's a beautiful combination of fantasy, adventure, and sci-fi terror. Jurassic Park set a new standard for storytelling and effects that inspired filmmakers to dream bigger and audiences to expect the magnificent."
329,Jurassic Park,8.0,The classic jurassic park movie. It's a theme park where the dinosaurs eventually break out of. Once they taste human flesh they can't get enough of it.
330,The Lost World: Jurassic Park,6.0,"MORE REVIEWS @ https://www.msbreviews.com/

The Lost World definitely didn't deserve its originally bad reception. Sure, it's far from the incredible 1993's Jurassic Park. Less interesting character arcs and overall (silly) story.

However, it remains fun enough with equally memorable dinosaur sequences. Goldblum rocks.

Rating: B-"
330,The Lost World: Jurassic Park,5.0,Now they are trying to recover from the devastation that happened from the 1st one. This movie is pretty boring and not much happens.
331,Jurassic Park III,5.0,"Just as pointless to make as the last film. At least the raptor effects were back up to specs.

**_Alan!_**

_Final rating: ★★½ - Had a lot that appealed to me, didn’t quite work as a whole_."
331,Jurassic Park III,6.0,"No longer a theme park. People still go to the island. A small group gets stranded on the island, and encounters the dinosaurs."
334,Magnolia,10.0,"Julianne Moore at her's Peak & and also all of em.
**What the Frogs!**"
335,Once Upon a Time in the West,9.0,"I can't say that this script doesn't play on Clint Eastwood's ""Man with No Name"" (which Sergio Leone also directed), but it's not important. If you're a spaghetti western fan, this film is a step up. The idea of putting Fonda in a bad guy role, and casting Bronson as anti-hero was a little shocking at first. At the end, I see how it worked to film's advantage by making all the characters more complex, ambiguous and real. If you were a Clint Eastwood, you'll love this film."
