movie_id,movie_title,rating,review
6917,The Gate,6.0,"Not too shabby.

Stephen Dorff is one of my favorites (in a long list of favorites mind you but one of my favorites none the less) so it was interesting to see him as a child in this one. 

He's pretty good no Elijah Wood in his age or anything but perfectly decent for the lead in this.

It's a bit on the slow side but it's got some cool ideas and if I saw it as a kid I'm sure I'd appreciate it even more, might even been scary to me back then cause even though the cast are mostly kids it is rather dark in tone and manages to not feel too cheesy.

I (re?)watched Critters some weeks ago and I didn't think it held up very well in 2017 but this one did just fine."
6933,One Missed Call,7.0,"Good movie. I hear a lot of bad things about this movie, but I don't understand why. I thought it was a pretty good movie. Any one would be scared if this happened to them."
6974,The Angry Red Planet,3.0,"Pretty hysterical story of two surviving astronauts returning to Earth, and one recounting their adventures on Mars. To call this film sexist would be an understatement, the science and technology onboard the spacecraft is hilarious- yes, that is a manual typewriter, but the film's one saving grace is the bizarre special camera effect of the surface of the red planet.  

(Unrated)- Mild physical violence, very mild gun violence, some tobacco use."
6977,No Country for Old Men,9.0,"I literally liked the Movie. Its story is outstanding and innovative. However, I wish the ending was more of action scenes than dialogues. 
Not to forget that Javier Barden's acting is breathtaking and marvelous. His smile 4:49 is petrifying!"
6977,No Country for Old Men,8.0,"Only the second time seeing this but this is a well done western-drama with amazing performances, most notably Javier Bardem and to a lesser extent, Josh Brolin. I don't think it's a great movie especially compared to a movie like Hell or High Water, but still highly entertaining. **3.75/5**"
6978,Big Trouble in Little China,6.0,"_Big Trouble in Little China_ is not the movie it is marketed to be. But it is good. You wait the ten minutes it takes for the absurdity to kick in and then you ride the ridiculous ride until the closing credits.

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
6978,Big Trouble in Little China,7.0,"Enjoyable enough adventure flick with another charismatic performance from Kurt Russell. The plot certainly felt disjointed at times (and one sequence didn't really advance the plot all that much) but still had a lot of fun. Not one of Carpenter's best nor a standout amongst 1980s movies, however still liked it well enough. **3.5/5**"
7012,The Day After,9.0,"This was solid and, considering its epoch, scary. I remember being a teen when this came up, and with U.S./Soviet relations at a nadir, nuclear war films were just starting to appear on the cinephile's radar once again, after taking a breather from their 60's heyday for the sake of the glut of natural disaster films that hit theatres in the interim.

This was one of the first and best, simply because director Nicholas Meyer was so good at sci-fi. I fervently wish he had made a lot more movies."
7012,The Day After,7.0,"James Robards is exceptional in this sad nuclear holocaust fable, made for TV but a top notch production in most all respects."
7091,Vampire's Kiss,7.0,"Finally got around to watching this after seeing so many memes and clips over the years. Nicolas Cage is at his weirdest for sure but so much fun in his over-the-top performance. Oh, and it's always great seeing Jennifer Beals, especially playing a vampiress (well, kind of). As a whole, not sure if this is brilliantly insane or insanely brilliant, either way I don't think I'll ever forget this one... **3.5/5**"
7131,Van Helsing,6.0,"Sorry, but this is just all over the place. A potpourri of myths and legends loosely connected with the famous vampire hunter that just don't gel at all. Doctor Jekyll, Mr Hyde, Victor Frankenstein and his monster all vie with Count Dracula for the attention of a really rather lacklustre Hugh Jackman in the title role. Kate Beckinsale sort-of recreates her ""Underworld"" role as she becomes his kick-ass sidekick. It's fairly action-packed but the scenes go on for far too long, the script is cheesy, the CGI just isn't great and the attempts at humour don't work well either."
7214,Coach Carter,7.0,"**Coach Carter allows its powerful true story to shine through Samuel Jackson’s performance and the focus on the lives of the young men Coach Carter coached.**

Coach Carter is the inspiring true story of a coach that cared much more about the lives and future of his players than winning a game. Samuel Jackson was the perfect choice to play no-nonsense but compassionate Coach Ken Carter that believed in his players while holding them to standards that changed their lives. While the movie is about basketball, the focus is much more on the relationships and development of its characters. The actual basketball scenes of the movie are decent but less compelling than the rest of the story. Coach Carter is an excellent film for those that want to see how their choices and willingness to fight compromise can change the lives of others."
7219,Zombie Flesh Eaters,10.0,"in my opinion, quite simply the best CLASSIC zombie movie ever made"
7220,The Punisher,3.0,"Thomas Jane and John Travolta are good in this, but man is The Punisher one stupid movie.

I'm willing to suspend my disbelief quite a bit but how is it a gangster assassin doesn't double tap and headshot their target when they have them at point blank? This mafia family soon proves to be one of the dumbest in all of gangster cinema, leaving their loved ones completely open to be followed by Frank Castle, falling for a really terrible manipulation scheme, and how did they find out where Frank Castle's apartment was?

This is the kind of try-hard movie that Hollywood makes every so often when they have a revenge story script, an alpha-male protagonist, and all the rights to heavy metal tracks. It tries so hard to be cool and fails so spectacularly it's actually painful to watch."
7227,Airport '77,6.0,"Gets a little slow in the third act during the scuba rescue part but picks up a bit and finishes well enough. Having now seen three of these, while far from great, I'm a sucker for the Airport movies, as preposterous as they can be at times. **3.0/5**"
7249,Futurama: Bender's Big Score,6.0,"Probably the strongest of the _Futurama_ films. Is a pretty neat self-contained story, but works best as a part of the whole, offering some solace to long-time fans.

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
